"","ClaimDate","ClaimAmount"
"3582","2022-11-10",8398.48
"3583","2023-02-05",3677.9
"3584","2023-01-16",8611.97
"3585","2023-12-05",4127.37
"3586","2023-02-03",3349.51
"3587","2022-10-27",4594.5
"3588","2022-08-17",7648.22
"3589","2022-11-10",1347.42
"3590","2022-10-19",2044.55
"3591","2023-05-06",9519.3
"3592","2022-09-28",1837.37
"3593","2022-12-12",5720.5
"3594","2023-11-25",5835.21
"3595","2023-11-01",4947.28
"3596","2023-04-25",6482.98
"3597","2023-01-30",2375.28
"3598","2024-05-27",5571.36
"3599","2022-10-17",3784.52
"3600","2023-02-03",6650.51
"3601","2022-09-08",1498.11
"3602","2023-04-27",5751.69
"3603","2023-05-20",1934.18
"3604","2023-01-14",2858.57
"3605","2023-01-01",2265.23
"3606","2024-03-03",1910.09
"3607","2024-02-25",8274.54
"3608","2023-12-20",2928.5
"3609","2024-05-16",9278.53
"3610","2022-10-17",9702.27
"3611","2024-03-07",5755.48
"3612","2022-07-11",1515.71
"3613","2022-08-11",3808.03
"3614","2022-11-28",7997.55
"3615","2023-05-23",3737.17
"3616","2022-07-17",961.47
"3617","2022-11-15",5612.17
"3618","2022-10-03",8466.7
"3619","2023-02-28",7979.67
"3620","2023-05-19",1833.72
"3621","2023-05-07",6760.37
"3622","2022-07-28",2282.99
"3623","2023-03-22",2260.25
"3624","2024-04-09",8753.31
"3625","2024-01-15",2571.72
"3626","2023-07-10",2706.15
"3627","2023-01-12",106.47
"3628","2023-03-08",8719.62
"3629","2022-09-12",7946.69
"3630","2023-08-06",6310.56
"3631","2023-06-10",7527.63
"3632","2022-08-10",1605.28
"3633","2023-12-01",4637.4
"3634","2023-06-02",3577.07
"3635","2022-08-08",1028.39
"3636","2023-08-13",4912.69
"3637","2023-05-11",9215.32
"3638","2023-07-31",496.59
"3639","2022-12-24",2985.46
"3640","2022-12-16",2154.66
"3641","2022-10-26",2457.65
"3642","2023-04-21",9093.5
"3643","2023-03-04",4733.88
"3644","2022-10-27",4716.36
"3645","2024-06-17",7629.7
"3646","2022-12-22",1629.47
"3647","2022-10-28",4923.93
"3648","2023-01-22",4356.85
"3649","2022-07-22",6009.42
"3650","2024-04-11",9995.62
"3651","2024-02-27",7717.54
"3652","2022-12-01",4038.87
"3653","2023-05-19",8292.78
"3654","2023-08-24",1790.01
"3655","2024-06-16",401.59
"3656","2023-09-10",2124.04
"3657","2022-11-08",3470.07
"3658","2023-05-06",5154.75
"3659","2023-11-14",6189.78
"3660","2023-12-22",9115
"3661","2023-06-20",5147.55
"3662","2023-05-03",5062.63
"3663","2022-08-09",597.41
"3664","2022-08-12",445.62
"3665","2023-10-31",5556.48
"3666","2024-02-03",4437.97
"3667","2023-08-12",8407.89
"3668","2023-12-26",1690.73
"3669","2023-09-17",347.22
"3670","2024-06-29",4545.48
"3671","2023-01-17",2451.04
"3672","2024-05-24",591.18
"3673","2023-07-20",7273.52
"3674","2023-04-17",1204.77
"3675","2022-09-30",6122.36
"3676","2022-12-03",2882.39
"3677","2023-01-31",1817.61
"3678","2024-06-23",3859.54
"3679","2023-04-09",8034.31
"3680","2023-01-26",3981.73
"3681","2023-05-13",7532.62
"3682","2024-07-06",1342.31
"3683","2023-02-27",7750.44
"3684","2022-12-29",2445.64
"3685","2023-12-07",6806.19
"3686","2022-11-15",5701.24
"3687","2023-10-26",9298.53
"3688","2023-08-06",3934.49
"3689","2023-10-29",755.04
"3690","2023-02-15",289.64
"3691","2023-07-31",8285.9
"3692","2023-06-20",5294.88
"3693","2023-09-22",7774.92
"3694","2022-12-24",2420.81
"3695","2022-11-29",3516.33
"3696","2023-04-12",398.03
"3697","2023-09-21",9618.77
"3698","2024-01-20",6711.89
"3699","2023-06-09",9338.73
"3700","2024-02-15",2728.41
"3701","2022-12-11",6153.49
"3702","2023-03-15",6817.15
"3703","2023-10-02",3243.74
"3704","2022-10-10",8496.28
"3705","2023-11-20",9476.9
"3706","2023-07-01",8860.07
"3707","2023-12-25",7416.76
"3708","2023-05-04",2846.9
"3709","2023-07-10",2888
"3710","2023-12-06",9637.27
"3711","2023-08-17",201.82
"3712","2023-07-24",7188.89
"3713","2023-06-20",7091.84
"3714","2024-04-12",6264.63
"3715","2023-07-16",9902.08
"3716","2022-10-22",3187.61
"3717","2023-07-07",3465.72
"3718","2023-01-31",881.5
"3719","2024-06-01",4483.7
"3720","2024-04-05",2684.38
"3721","2023-09-03",3499.53
"3722","2023-11-21",8362.26
"3723","2022-08-11",9361.3
"3724","2023-07-07",1938.76
"3725","2022-12-25",3787.84
"3726","2023-06-23",9293.44
"3727","2024-05-09",711.9
"3728","2023-06-04",1014.37
"3729","2024-01-01",1711.63
"3730","2023-07-26",5992.61
"3731","2022-10-19",1589.68
"3732","2023-11-11",9683.96
"3733","2022-09-24",4522.47
"3734","2023-04-01",5065.03
"3735","2023-11-14",2541.92
"3736","2023-01-28",4762.51
"3737","2024-04-22",6652.94
"3738","2024-03-13",7536.65
"3739","2024-07-05",7563.29
"3740","2022-10-05",5821.12
"3741","2023-04-05",9053.16
"3742","2023-04-10",8192.34
"3743","2024-07-04",7594.78
"3744","2022-11-08",650.49
"3745","2023-06-29",168.09
"3746","2024-05-28",2203.23
"3747","2022-11-10",6668.88
"3748","2024-06-24",4170.86
"3749","2023-05-25",4083.82
"3750","2023-10-28",8857.41
"3751","2022-11-07",8966.07
"3752","2023-12-06",9100.84
"3753","2023-12-26",3207.39
"3754","2022-08-30",6941.45
"3755","2024-04-19",2789.17
"3756","2022-08-22",1987.04
"3757","2022-12-23",1927.86
"3758","2023-01-25",3486.87
"3759","2024-02-18",4356.58
"3760","2022-10-13",8326.4
"3761","2023-03-25",1286.92
"3762","2024-01-16",7375.77
"3763","2023-12-02",5361.4
"3764","2022-08-25",2950.66
"3765","2023-10-23",4978.91
"3766","2023-01-01",3069.43
"3767","2023-02-24",6001.21
"3768","2023-08-26",4395.05
"3769","2022-11-24",1727.61
"3770","2022-07-25",1254.17
"3771","2023-05-26",5512.29
"3772","2022-12-15",9033.89
"3773","2022-10-11",3505.18
"3774","2022-09-02",7356.7
"3775","2022-12-01",6620.75
"3776","2023-05-18",9322.39
"3777","2023-06-24",8227.71
"3778","2022-09-26",5709.39
"3779","2023-03-03",6604.6
"3780","2024-02-07",8994.03
"3781","2024-06-03",4055.24
"3782","2023-12-27",3335.27
"3783","2024-05-10",207.03
"3784","2022-08-12",8282.86
"3785","2022-07-13",8029.71
"3786","2022-07-13",1134.1
"3787","2023-01-09",5810.89
"3788","2022-09-07",4693.42
"3789","2023-01-12",1275.22
"3790","2023-11-22",9807.63
"3791","2022-10-21",2225.49
"3792","2022-12-25",765.62
"3793","2023-01-25",5988.99
"3794","2022-11-10",7414.78
"3795","2023-09-11",421.19
"3796","2024-01-03",6621.3
"3797","2024-06-15",5369.69
"3798","2024-03-29",1122.32
"3799","2023-09-03",1807.99
"3800","2022-11-10",5722.95
"3801","2022-12-23",3033.94
"3802","2023-04-17",9389.33
"3803","2023-04-14",8205.53
"3804","2024-04-22",9837.32
"3805","2023-01-08",2670.74
"3806","2022-10-10",9700.26
"3807","2023-12-04",4369.22
"3808","2022-09-14",3540.44
"3809","2024-01-10",598.46
"3810","2024-02-26",622.38
"3811","2023-07-16",6950.91
"3812","2024-02-03",4633.5
"3813","2022-08-21",2342.56
"3814","2023-09-09",6178.31
"3815","2023-01-10",2603.3
"3816","2023-08-21",5818.55
"3817","2023-01-21",3656.17
"3818","2023-01-16",8253.17
"3819","2022-07-24",8224.89
"3820","2023-10-18",4825.77
"3821","2024-01-02",3573.11
"3822","2023-03-04",3689.34
"3823","2023-07-24",8076.57
"3824","2023-09-02",3348.98
"3825","2022-08-10",2169.69
"3826","2023-03-08",938.41
"3827","2022-12-07",4720.26
"3828","2024-06-18",4873.11
"3829","2024-01-08",8425
"3830","2024-01-25",2290.26
"3831","2024-04-28",3871.81
"3832","2024-02-10",8103.22
"3833","2023-03-16",8253.87
"3834","2023-06-12",3907.65
"3835","2023-11-26",4645.33
"3836","2023-08-10",3102.53
"3837","2023-11-21",9332.29
"3838","2024-03-12",1274.57
"3839","2023-05-18",9344.12
"3840","2022-11-18",6870.28
"3841","2024-06-06",5362.56
"3842","2023-05-11",423.32
"3843","2024-07-07",4808.4
"3844","2022-09-29",4136.71
"3845","2023-12-25",1696.07
"3846","2023-07-24",6598.46
"3847","2024-04-19",9714.39
"3848","2022-11-29",5665.67
"3849","2023-03-05",7176.06
"3850","2023-04-21",777.66
"3851","2023-05-26",4234.9
"3852","2023-03-15",1251.95
"3853","2023-05-01",6166.68
"3854","2022-12-15",9390.97
"3855","2023-06-09",6651.6
"3856","2022-11-17",860.35
"3857","2023-04-11",3611.2
"3858","2023-10-29",5551.57
"3859","2022-08-15",4091.76
"3860","2022-11-16",8353.08
"3861","2023-02-26",8165.24
"3862","2023-01-19",6157.13
"3863","2022-10-13",3797.23
"3864","2023-10-27",2627.83
"3865","2024-04-06",1148.16
"3866","2022-10-01",3613.49
"3867","2023-06-09",4190.41
"3868","2023-10-14",6790.65
"3869","2024-01-31",6615.78
"3870","2024-03-12",794.07
"3871","2023-05-15",4013.07
"3872","2024-03-04",1899.61
"3873","2023-07-31",1652.45
"3874","2022-07-10",8290.29
"3875","2023-09-10",514.96
"3876","2023-01-29",4249.91
"3877","2023-11-10",1765.22
"3878","2023-12-17",8805.37
"3879","2023-09-02",5614.7
"3880","2023-10-31",2390.67
"3881","2023-10-27",5074.03
"3882","2022-12-30",7341.71
"3883","2023-05-29",9585.37
"3884","2024-03-05",2282.42
"3885","2023-06-29",8873.2
"3886","2023-08-05",9349.61
"3887","2023-01-02",9172.56
"3888","2024-04-19",6390.6
"3889","2022-10-10",6335.22
"3890","2022-07-13",4091.79
"3891","2023-01-06",7548.74
"3892","2024-03-25",5359.81
"3893","2023-06-26",6806.64
"3894","2023-06-29",4341.73
"3895","2023-04-27",7341.81
"3896","2024-01-06",8262.27
"3897","2022-10-09",1549.72
"3898","2022-12-05",8346
"3899","2023-06-03",5448.94
"3900","2022-12-16",8462.19
"3901","2022-07-20",4369.89
"3902","2024-05-24",3852.5
"3903","2023-06-13",9159.1
"3904","2023-12-08",2586.58
"3905","2024-02-13",8457.7
"3906","2023-12-28",4891.8
"3907","2024-05-02",5189.54
"3908","2023-11-14",3153.84
"3909","2023-02-03",5773.12
"3910","2023-09-10",3319.59
"3911","2023-03-18",488.77
"3912","2023-05-01",2792.79
"3913","2024-06-20",163.15
"3914","2023-08-05",9785.71
"3915","2022-11-11",9660.9
"3916","2023-01-18",4012.04
"3917","2024-02-07",7310.87
"3918","2023-11-21",3523.48
"3919","2022-10-20",6743.82
"3920","2023-04-03",8073.76
"3921","2023-08-04",9472.89
"3922","2022-10-27",4062.1
"3923","2023-09-25",7854.65
"3924","2023-02-12",2732.69
"3925","2023-05-06",9904.29
"3926","2022-08-12",355.12
"3927","2024-03-27",6074.94
"3928","2023-09-30",6629.11
"3929","2023-08-20",6911.65
"3930","2024-03-29",1291.84
"3931","2023-07-11",9391.44
"3932","2023-10-15",1893.71
"3933","2023-01-29",6265.26
"3934","2022-09-30",2304.49
"3935","2024-04-08",3141.44
"3936","2023-10-09",5509.94
"3937","2023-03-05",4230.21
"3938","2022-12-03",1686.23
"3939","2023-12-04",1792.27
"3940","2023-09-25",4239.63
"3941","2024-03-21",7597.1
"3942","2023-07-30",8989.85
"3943","2022-11-17",932.86
"3944","2022-10-10",3991.73
"3945","2024-05-05",1092.43
"3946","2024-05-12",264.27
"3947","2023-03-14",6651.01
"3948","2022-07-12",6064.25
"3949","2022-12-09",1713.89
"3950","2023-04-14",2414.75
"3951","2022-07-19",334.71
"3952","2023-11-07",8365.98
"3953","2023-05-25",9749.44
"3954","2022-07-23",1441.05
"3955","2023-08-29",2391.6
"3956","2023-03-31",8697.25
"3957","2023-12-10",9271.99
"3958","2023-10-03",4254.31
"3959","2022-10-29",601.16
"3960","2022-11-21",489.98
"3961","2023-11-17",5782.1
"3962","2024-06-02",3989.66
"3963","2023-04-07",383.66
"3964","2024-01-13",5874.2
"3965","2024-05-04",211.9
"3966","2024-02-02",7894.98
"3967","2024-05-23",3133.68
"3968","2024-01-04",498.55
"3969","2024-01-15",5924.69
"3970","2023-10-01",4037.08
"3971","2022-07-13",9740.62
"3972","2022-10-02",5487.57
"3973","2022-11-05",2824.87
"3974","2022-12-09",7123.44
"3975","2024-03-15",2787.77
"3976","2023-09-28",9052.01
"3977","2023-05-07",3809.75
"3978","2024-06-01",5543.7
"3979","2023-02-26",600.67
"3980","2024-04-06",4318.6
"3981","2024-04-20",8340.4
"3982","2023-04-26",8075.92
"3983","2022-10-16",2320.75
"3984","2023-05-22",2338.18
"3985","2023-03-31",8191.32
"3986","2023-05-05",9310.94
"3987","2024-01-08",1044.07
"3988","2024-01-02",4555.58
"3989","2024-02-14",3440.8
"3990","2022-11-12",8719.82
"3991","2022-09-29",926.9
"3992","2022-08-12",2190.15
"3993","2024-07-07",7549.44
"3994","2022-08-26",607.81
"3995","2023-03-21",4976.1
"3996","2023-10-12",4476.86
"3997","2023-10-25",3410.57
"3998","2023-05-06",4006.27
"3999","2023-05-08",5346.41
"4000","2023-07-20",1697.54
"4001","2022-11-08",5762.76
"4002","2022-11-14",8073.78
"4003","2024-02-09",7625.59
"4004","2024-05-10",1623.61
"4005","2023-09-19",1577.57
"4006","2023-05-30",2754.93
"4007","2023-06-21",3674.64
"4008","2023-06-02",4143.71
"4009","2024-03-09",6829
"4010","2022-10-25",661.14
"4011","2024-04-09",443.26
"4012","2023-03-10",3979.91
"4013","2022-08-22",7001.92
"4014","2023-02-09",2015.01
"4015","2024-05-21",6450.89
"4016","2023-05-03",2672.3
"4017","2024-01-26",8872.25
"4018","2023-11-11",8967.33
"4019","2024-04-03",3043.14
"4020","2023-09-17",2376.94
"4021","2023-10-20",4171.91
"4022","2024-03-04",2481.26
"4023","2022-10-06",6756.6
"4024","2022-11-18",8278.04
"4025","2024-04-26",6763.61
"4026","2024-02-28",8261.07
"4027","2023-03-15",4030.22
"4028","2024-06-03",1647.54
"4029","2024-05-22",7405.71
"4030","2023-06-19",3668.7
"4031","2023-01-04",6745.58
"4032","2023-06-27",2779.38
"4033","2023-06-17",904.17
"4034","2022-08-14",9926.56
"4035","2023-01-08",1646.39
"4036","2023-02-07",9885.37
"4037","2022-10-30",9775.07
"4038","2023-02-13",7958.8
"4039","2023-01-31",6628.29
"4040","2024-04-01",5820.29
"4041","2024-02-07",8674.41
"4042","2023-05-16",2965.45
"4043","2023-10-03",4730.04
"4044","2024-01-04",6231.96
"4045","2024-05-10",4170.79
"4046","2024-04-13",4332.12
"4047","2023-05-31",3369.82
"4048","2023-11-23",5685.89
"4049","2022-12-07",8520.69
"4050","2022-08-19",2095.13
"4051","2023-11-22",9350.89
"4052","2023-03-17",6921.97
"4053","2023-02-24",8250.4
"4054","2024-06-24",5606.29
"4055","2023-02-20",7817.22
"4056","2023-05-08",260.38
"4057","2023-04-17",8201.97
"4058","2022-09-04",497.37
"4059","2024-02-19",8910.14
"4060","2022-10-28",9920.43
"4061","2023-05-31",3011.27
"4062","2023-04-22",2182.15
"4063","2023-06-18",7677.1
"4064","2023-10-29",2604.96
"4065","2022-11-24",8669.07
"4066","2023-04-19",1118.14
"4067","2024-03-16",1346.96
"4068","2022-07-31",9793.6
"4069","2023-11-10",6771.01
"4070","2023-09-11",8484.18
"4071","2024-03-02",3310.86
"4072","2023-07-31",6797.19
"4073","2023-03-11",5982.99
"4074","2023-03-19",6071.19
"4075","2023-09-25",6857.07
"4076","2023-05-26",5796.06
"4077","2023-03-29",4347.72
"4078","2024-04-23",2831.63
"4079","2023-04-29",7708.96
"4080","2023-02-19",2340.1
"4081","2023-10-30",6954.31
"4082","2023-08-04",2409.99
"4083","2024-03-01",6290.77
"4084","2022-09-28",7496.07
"4085","2022-12-29",2265.27
"4086","2023-06-25",693.44
"4087","2022-11-17",1396.64
"4088","2024-02-29",6099.37
"4089","2022-11-16",8509.52
"4090","2023-05-17",545.47
"4091","2024-07-04",7368.1
"4092","2023-07-15",3479.05
"4093","2023-10-31",4837.43
"4094","2024-02-21",9295.71
"4095","2024-04-07",3386.52
"4096","2024-02-03",4706.84
"4097","2022-08-13",235.46
"4098","2023-03-04",907.83
"4099","2024-03-15",2660.06
"4100","2022-09-01",375.74
"4101","2023-11-07",6350.62
"4102","2024-01-30",4321.34
"4103","2023-09-22",5526.64
"4104","2023-01-31",1829.01
"4105","2023-06-22",3029.73
"4106","2023-08-22",6671.86
"4107","2022-11-10",9656.5
"4108","2023-11-15",599.13
"4109","2024-04-04",8914.8
"4110","2022-11-21",5811.12
"4111","2022-08-14",5682.8
"4112","2024-06-05",5052.76
"4113","2024-02-02",787
"4114","2023-05-21",989.78
"4115","2023-08-11",6049.03
"4116","2024-02-15",3475.49
"4117","2023-09-06",9180.95
"4118","2023-04-29",4125.25
"4119","2023-05-17",1518.49
"4120","2024-03-12",7175.72
"4121","2023-08-16",3004.2
"4122","2022-09-16",5302.16
"4123","2023-12-25",7008.54
"4124","2023-09-21",9012.61
"4125","2024-02-05",7942.69
"4126","2023-01-14",6795.97
"4127","2022-09-08",6828.37
"4128","2024-01-28",9464.65
"4129","2024-02-09",3028.66
"4130","2024-03-23",111.01
"4131","2022-10-13",2792.35
"4132","2024-06-14",2257.12
"4133","2024-03-18",6652.16
"4134","2022-12-27",6373.74
"4135","2024-04-03",5975.27
"4136","2022-08-28",260.81
"4137","2023-07-17",7314.9
"4138","2022-11-21",3302.95
"4139","2022-09-13",6684.05
"4140","2023-01-25",5610.13
"4141","2024-01-31",3493.04
"4142","2023-09-20",1432.31
"4143","2023-09-27",1034.75
"4144","2024-04-21",8332.03
"4145","2024-03-15",9192.14
"4146","2022-07-26",6532.9
"4147","2024-05-28",1124
"4148","2024-05-12",4080.07
"4149","2024-05-25",7316.5
"4150","2024-03-25",7820.23
"4151","2024-03-11",1270.36
"4152","2022-10-03",100.3
"4153","2023-02-11",7150.16
"4154","2023-04-05",3630.3
"4155","2023-08-20",2619.37
"4156","2023-01-08",227.68
"4157","2023-08-16",5448.96
"4158","2022-08-31",8526.39
"4159","2023-11-15",9580.55
"4160","2022-11-06",5700.88
"4161","2022-11-29",5193.17
"4162","2023-04-01",942.06
"4163","2022-07-14",5533.84
"4164","2022-09-24",3861.79
"4165","2024-04-04",6110.64
"4166","2023-08-24",3948.39
"4167","2023-06-24",2478.96
"4168","2024-01-26",1040.16
"4169","2024-06-16",3217.69
"4170","2023-10-01",1056.78
"4171","2023-09-09",1851.28
"4172","2023-05-21",9874.63
"4173","2023-06-15",4496.63
"4174","2023-07-24",5365.53
"4175","2023-11-16",8748.82
"4176","2023-12-30",9956.13
"4177","2024-01-28",5868.87
"4178","2023-06-20",8143.49
"4179","2024-02-18",3336.72
"4180","2024-03-10",3126.87
"4181","2023-05-26",4086.77
"4182","2022-08-10",6757.82
"4183","2023-06-20",6853.7
"4184","2022-10-29",3220.87
"4185","2023-04-19",1418.78
"4186","2023-12-26",6360.72
"4187","2022-10-14",1370.43
"4188","2023-07-12",5827.08
"4189","2023-05-27",6964.88
"4190","2022-10-11",7036.05
"4191","2024-01-30",7559.37
"4192","2024-03-27",8741.31
"4193","2022-09-13",5049.59
"4194","2023-11-03",7329.47
"4195","2023-01-22",6229.81
"4196","2023-08-09",1947.74
"4197","2023-08-27",354.33
"4198","2023-06-12",2916.96
"4199","2023-02-17",4486.03
"4200","2023-05-29",6209.35
"4201","2023-01-19",8514.6
"4202","2022-10-08",2042.83
"4203","2022-10-26",1342.94
"4204","2023-04-16",9638.45
"4205","2023-06-29",1169.64
"4206","2022-12-13",4837.06
"4207","2023-12-06",5897.08
"4208","2024-01-18",5459.61
"4209","2024-02-19",951.72
"4210","2023-11-23",664.57
"4211","2024-03-04",1144.29
"4212","2022-12-02",5897.32
"4213","2022-10-22",5489.01
"4214","2023-03-27",2414.03
"4215","2023-04-04",6413.96
"4216","2023-12-15",8218.67
"4217","2023-10-15",511.63
"4218","2024-04-24",5031.49
"4219","2023-10-23",6924.17
"4220","2023-04-07",2597.89
"4221","2023-01-21",3146.93
"4222","2022-08-25",6175.02
"4223","2023-11-01",8989.56
"4224","2023-07-08",8118.25
"4225","2023-12-31",5872.99
"4226","2022-09-04",7329.2
"4227","2024-03-25",3711.74
"4228","2024-02-10",6445.56
"4229","2022-08-11",4715.2
"4230","2023-06-04",1980.37
"4231","2022-12-21",7047.21
"4232","2023-08-04",5609
"4233","2024-06-13",3650.35
"4234","2023-10-26",9122.26
"4235","2022-09-26",307.25
"4236","2024-07-08",3226.15
"4237","2022-12-29",663.13
"4238","2022-08-28",7688.62
"4239","2023-11-02",7050.86
"4240","2022-08-05",3380.39
"4241","2024-07-06",6789.06
"4242","2024-04-07",4019.78
"4243","2023-01-23",7586.91
"4244","2022-09-15",4596.42
"4245","2023-08-07",4181.57
"4246","2023-06-22",9353.83
"4247","2024-04-14",2583.7
"4248","2023-09-30",1292.43
"4249","2024-01-18",5886.98
"4250","2023-10-11",9696.29
"4251","2022-11-11",3840.61
"4252","2023-06-05",714.16
"4253","2023-03-03",3459.12
"4254","2024-06-03",5108.72
"4255","2023-06-23",1703.04
"4256","2022-09-07",6615.21
"4257","2024-03-18",9977.72
"4258","2024-05-11",4572.22
"4259","2023-10-13",3611.81
"4260","2023-03-17",4066.97
"4261","2024-01-31",1239.95
"4262","2023-03-24",8844.41
"4263","2022-11-08",4206.77
"4264","2022-08-13",3934.02
"4265","2023-10-21",6630.93
"4266","2022-08-29",4476.13
"4267","2023-08-25",6517.51
"4268","2023-07-09",708.32
"4269","2023-10-28",8155.86
"4270","2023-11-16",9410.99
"4271","2023-09-20",6522.78
"4272","2023-10-29",9550.2
"4273","2022-08-11",1599.18
"4274","2023-10-21",4826.42
"4275","2024-04-12",6057.89
"4276","2022-12-20",5859.19
"4277","2022-07-25",4074.47
"4278","2022-07-24",3447.04
"4279","2022-11-24",1355.56
"4280","2023-04-23",3978.25
"4281","2024-06-15",1710.34
"4282","2023-10-23",7370.22
"4283","2023-12-05",2167.43
"4284","2022-10-11",679.8
"4285","2024-04-25",5568.42
"4286","2024-06-23",5992.77
"4287","2023-02-08",8731.94
"4288","2022-07-26",5812.12
"4289","2024-06-25",3520.26
"4290","2022-07-19",8049.82
"4291","2023-11-19",5448.76
"4292","2023-05-24",884.87
"4293","2024-02-18",5701.92
"4294","2023-05-30",9089.38
"4295","2023-08-07",4023.49
"4296","2023-10-13",3033.63
"4297","2023-04-23",1520.35
"4298","2022-09-25",1599.31
"4299","2023-06-16",4384.44
"4300","2024-06-19",5997.23
"4301","2024-01-27",898.09
"4302","2024-06-01",9401.73
"4303","2024-03-30",7575.82
"4304","2024-03-06",5907.58
"4305","2023-07-03",8301.54
"4306","2023-06-23",893.85
"4307","2023-09-12",4820.7
"4308","2023-04-10",6337.92
"4309","2024-02-25",8303.66
"4310","2023-12-08",7856.35
"4311","2023-12-12",2842.99
"4312","2023-05-09",9414.71
"4313","2024-04-18",1331.02
"4314","2022-11-12",8763.82
"4315","2022-07-29",9712.31
"4316","2023-12-29",1853.82
"4317","2023-01-06",7248.45
"4318","2022-10-09",498.83
"4319","2023-08-17",4113.69
"4320","2023-12-21",5211.2
"4321","2023-06-04",5848.39
"4322","2023-03-08",9365.78
"4323","2024-01-17",6755.28
"4324","2024-02-10",4864.65
"4325","2024-04-10",8115.78
"4326","2023-08-26",9510.27
"4327","2022-12-03",318.45
"4328","2023-06-27",9826.96
"4329","2024-01-20",952.71
"4330","2024-02-22",8162.43
"4331","2023-08-18",2875.31
"4332","2024-06-27",1408.58
"4333","2023-11-29",4454.57
"4334","2024-01-05",6475.17
"4335","2024-07-04",3871.42
"4336","2024-05-08",640.2
"4337","2024-04-06",6034.67
"4338","2023-07-23",9033.79
"4339","2024-01-27",3893.83
"4340","2022-08-09",2241.69
"4341","2023-01-07",4481.52
"4342","2023-02-19",578.79
"4343","2023-08-17",8222.83
"4344","2023-06-30",8280.77
"4345","2024-02-02",5921.2
"4346","2023-01-06",3595.72
"4347","2023-08-21",8017.86
"4348","2023-05-01",5591.4
"4349","2024-04-17",8276.73
"4350","2022-11-30",6351.44
"4351","2022-10-09",7865.61
"4352","2023-05-10",6025.77
"4353","2023-05-26",4200
"4354","2022-08-22",9583.66
"4355","2023-09-26",5457.03
"4356","2022-12-13",6090.39
"4357","2022-11-25",2282.83
"4358","2022-12-05",6293.94
"4359","2023-02-03",5758.92
"4360","2023-01-18",1929.9
"4361","2023-11-04",689.91
"4362","2022-12-08",6083.16
"4363","2023-03-04",7660.55
"4364","2023-02-19",5281.67
"4365","2023-08-12",2345.05
"4366","2023-05-29",6698.57
"4367","2023-08-28",893.05
"4368","2024-04-27",4474.15
"4369","2023-05-15",1717.33
"4370","2024-03-07",1926.14
"4371","2023-07-24",2102.71
"4372","2024-03-06",3928.4
"4373","2023-11-09",606.39
"4374","2023-10-06",4038.16
"4375","2024-05-15",5165.9
"4376","2024-06-25",4884.61
"4377","2023-09-30",3889.56
"4378","2023-08-16",8407.55
"4379","2022-12-04",1538.73
"4380","2023-03-01",5106.4
"4381","2022-11-10",714.21
"4382","2023-08-22",804.44
"4383","2023-07-31",5781.27
"4384","2022-10-16",5703.58
"4385","2023-06-04",8792.53
"4386","2023-07-03",5622.95
"4387","2022-07-20",9601.93
"4388","2022-10-14",582.08
"4389","2024-05-07",1070.28
"4390","2022-12-29",536.25
"4391","2023-04-13",1934.24
"4392","2024-04-29",5458.57
"4393","2023-10-01",6491.16
"4394","2023-10-07",551.29
"4395","2022-11-30",9465.11
"4396","2023-06-19",8437.44
"4397","2023-01-06",3036.46
"4398","2024-05-03",864.16
"4399","2023-06-09",1781.88
"4400","2023-06-18",1356.75
"4401","2022-12-03",1320.51
"4402","2024-06-27",5233.76
"4403","2022-10-28",2533.89
"4404","2022-11-15",3645.58
"4405","2022-12-08",9896.1
"4406","2023-12-14",6874.71
"4407","2024-07-05",9494.91
"4408","2023-04-08",1511.31
"4409","2023-04-12",3883.18
"4410","2022-11-26",5591.84
"4411","2023-11-19",859.9
"4412","2023-01-28",141.46
"4413","2023-09-30",6737.3
"4414","2024-02-20",6454.01
"4415","2023-11-03",4166.81
"4416","2023-01-12",4947.48
"4417","2024-06-17",4212.89
"4418","2022-11-08",337.65
"4419","2024-02-29",3420.18
"4420","2023-12-14",1853.11
"4421","2024-01-10",1074.4
"4422","2024-05-27",9571.53
"4423","2023-01-01",6033.66
"4424","2022-08-05",7313.7
"4425","2023-08-03",3222.1
"4426","2023-09-14",3992.16
"4427","2023-06-25",2445.55
"4428","2024-02-05",1059.96
"4429","2022-09-10",1872.41
"4430","2023-01-29",7995.39
"4431","2023-12-30",6807.7
"4432","2022-12-06",5514.6
"4433","2023-03-15",4803.39
"4434","2024-01-27",9232.1
"4435","2023-06-06",820.08
"4436","2023-06-14",2877.95
"4437","2023-05-26",3564.38
"4438","2023-09-04",7846.02
"4439","2022-12-15",9925.89
"4440","2024-04-16",2482.64
"4441","2023-04-21",8755.64
"4442","2022-11-22",8323.17
"4443","2024-03-16",2324.11
"4444","2023-12-16",4053.39
"4445","2024-02-23",4155.76
"4446","2024-05-25",9784.38
"4447","2023-10-06",1890.83
"4448","2023-05-28",8011.66
"4449","2024-03-17",3408.51
"4450","2022-08-01",7335.62
"4451","2023-01-14",4258.11
"4452","2022-11-27",5825.76
"4453","2024-06-20",8342.86
"4454","2022-08-27",8061.24
"4455","2023-07-04",8677.59
"4456","2023-10-23",690.21
"4457","2022-09-01",6951.3
"4458","2022-10-29",1485.88
"4459","2024-03-24",4216.6
"4460","2022-10-15",5531.03
"4461","2022-07-27",4087.12
